 ,Label,Area,Mean,XM,YM,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
25009,Plate_10_p1.tif,54,255,11887.167,25357.963,27.556,0.894,13770,13770,1.022,0.978,0.871
25010,Plate_10_p1.tif,15,255,4562.233,25358.100,20.971,0.429,3825,3825,2.421,0.413,0.566
25011,Plate_10_p1.tif,10,255,3349.100,25357.700,13.899,0.650,2550,2550,2.247,0.445,0.714
25012,Plate_10_p1.tif,17,255,4570.853,25359.441,20.728,0.497,4335,4335,2.155,0.464,0.667
25013,Plate_10_p1.tif,15,255,12323.833,25358.300,13.899,0.976,3825,3825,1.369,0.730,0.857
25014,Plate_10_p1.tif,25,255,3872.900,25360.540,21.556,0.676,6375,6375,2.362,0.423,0.735
25015,Plate_10_p1.tif,19,255,9706.184,25359.974,16.728,0.853,4845,4845,1.726,0.579,0.826
25016,Plate_10_p1.tif,26,255,2872.538,25363.308,18.142,0.993,6630,6630,1.070,0.934,0.867
25017,Plate_10_p1.tif,12,255,6376.667,25363.083,13.899,0.781,3060,3060,2.373,0.421,0.828
25018,Plate_10_p1.tif,13,255,4368.038,25364.654,12.485,1.000,3315,3315,1.148,0.871,0.897
25019,Plate_10_p1.tif,30,255,7873.200,25366.400,20.142,0.929,7650,7650,1.114,0.898,0.845
25020,Plate_10_p1.tif,10,255,6913.000,25365.500,10.485,1.000,2550,2550,1.551,0.645,0.909
25021,Plate_10_p1.tif,41,255,2119.500,25369.159,22.971,0.976,10455,10455,1.252,0.799,0.891
25022,Plate_10_p1.tif,15,255,9804.633,25368.167,13.899,0.976,3825,3825,1.161,0.862,0.857
25023,Plate_10_p1.tif,29,255,8478.397,25375.190,19.314,0.977,7395,7395,1.496,0.669,0.921
25024,Plate_10_p1.tif,10,255,13335.100,25376.600,11.899,0.887,2550,2550,1.327,0.754,0.800
25025,Plate_10_p1.tif,17,255,6330.618,25377.912,13.899,1.000,4335,4335,1.263,0.792,0.919
25026,Plate_10_p1.tif,49,255,13528.276,25381.276,26.971,0.846,12495,12495,1.380,0.725,0.860
25027,Plate_10_p1.tif,15,255,17428.633,25379.300,13.314,1.000,3825,3825,1.439,0.695,0.857
25028,Plate_10_p1.tif,31,255,10834.694,25385.048,20.971,0.886,7905,7905,1.250,0.800,0.861
25029,Plate_10_p1.tif,17,255,4532.618,25384.147,21.314,0.470,4335,4335,3.346,0.299,0.773
25030,Plate_10_p1.tif,52,255,1471.808,25388.865,27.213,0.882,13260,13260,1.095,0.913,0.874
25031,Plate_10_p1.tif,20,255,4543.350,25387.250,20.728,0.585,5100,5100,2.756,0.363,0.690
25032,Plate_10_p1.tif,41,255,8135.817,25388.159,23.556,0.928,10455,10455,1.221,0.819,0.863
25033,Plate_10_p1.tif,18,255,13952.444,25386.889,15.899,0.895,4590,4590,1.402,0.713,0.878
25034,Plate_10_p1.tif,40,255,14921.725,25388.850,22.728,0.973,10200,10200,1.121,0.892,0.909
25035,Plate_10_p1.tif,336,255,1066.435,25404.479,103.296,0.396,85680,85680,1.234,0.810,0.734
25036,Plate_10_p1.tif,28,255,1793.821,25395.000,20.142,0.867,7140,7140,1.719,0.582,0.848
25037,Plate_10_p1.tif,11,255,5844.682,25394.955,11.314,1.000,2805,2805,1.450,0.689,0.846
25038,Plate_10_p1.tif,26,255,2884.231,25397.115,18.971,0.908,6630,6630,1.371,0.730,0.825
25039,Plate_10_p1.tif,70,255,19697.971,25401.186,37.213,0.635,17850,17850,2.169,0.461,0.795
25040,Plate_10_p1.tif,50,255,14874.480,25402.020,25.213,0.988,12750,12750,1.241,0.806,0.870
25041,Plate_10_p1.tif,10,255,3334.000,25405.100,11.314,0.982,2550,2550,1.238,0.808,0.769
25042,Plate_10_p1.tif,46,255,12123.870,25410.848,24.971,0.927,11730,11730,1.105,0.905,0.868
25043,Plate_10_p1.tif,27,255,9835.685,25414.574,20.142,0.836,6885,6885,1.498,0.667,0.818
25044,Plate_10_p1.tif,29,255,2946.190,25417.362,20.142,0.898,7395,7395,1.227,0.815,0.841
25045,Plate_10_p1.tif,12,255,3575.250,25418.750,12.485,0.967,3060,3060,1.177,0.850,0.857
25046,Plate_10_p1.tif,60,255,9350.633,25428.567,28.042,0.959,15300,15300,1.189,0.841,0.876
25047,Plate_10_p1.tif,20,255,16716.500,25426.000,15.657,1.000,5100,5100,1.250,0.800,1.000
25048,Plate_10_p1.tif,10,255,5713.400,25431.700,12.485,0.806,2550,2550,1.976,0.506,0.800
25049,Plate_10_p1.tif,17,255,10582.441,25430.735,14.485,1.000,4335,4335,1.336,0.749,0.919
25050,Plate_10_p1.tif,29,255,1353.431,25433.638,19.556,0.953,7395,7395,1.372,0.729,0.866
25051,Plate_10_p1.tif,185,255,7368.165,25443.203,61.698,0.611,47175,47175,1.671,0.598,0.887
25052,Plate_10_p1.tif,20,255,13485.000,25435.600,17.314,0.838,5100,5100,1.234,0.811,0.833
25053,Plate_10_p1.tif,82,255,14209.390,25442.280,34.042,0.889,20910,20910,1.188,0.842,0.872
25054,Plate_10_p1.tif,17,255,3052.088,25442.559,16.728,0.763,4335,4335,1.188,0.842,0.810
25055,Plate_10_p1.tif,16,255,10039.625,25442.688,17.314,0.671,4080,4080,1.997,0.501,0.744
25056,Plate_10_p1.tif,27,255,2822.167,25443.870,18.728,0.967,6885,6885,1.167,0.857,0.871
25057,Plate_10_p1.tif,15,255,8728.767,25442.833,14.728,0.869,3825,3825,1.400,0.714,0.789
25058,Plate_10_p1.tif,12,255,9144.250,25447.333,13.314,0.851,3060,3060,1.881,0.532,0.800
25059,Plate_10_p1.tif,41,255,2665.232,25454.402,26.142,0.754,10455,10455,1.339,0.747,0.739
25060,Plate_10_p1.tif,35,255,16847.214,25456.186,26.385,0.632,8925,8925,2.040,0.490,0.745
25061,Plate_10_p1.tif,16,255,4441.312,25456.875,23.213,0.373,4080,4080,2.376,0.421,0.500
25062,Plate_10_p1.tif,14,255,9081.071,25456.071,13.899,0.911,3570,3570,1.461,0.684,0.824
25063,Plate_10_p1.tif,14,255,5725.071,25457.500,13.899,0.911,3570,3570,1.260,0.794,0.824
25064,Plate_10_p1.tif,50,255,8536.520,25460.620,27.213,0.848,12750,12750,1.265,0.790,0.855
25065,Plate_10_p1.tif,17,255,18336.324,25460.382,16.728,0.763,4335,4335,1.881,0.532,0.739
25066,Plate_10_p1.tif,20,255,9350.900,25462.600,16.728,0.898,5100,5100,1.444,0.692,0.851
25067,Plate_10_p1.tif,28,255,9362.714,25462.714,19.556,0.920,7140,7140,1.157,0.864,0.848
25068,Plate_10_p1.tif,21,255,2194.643,25465.357,24.385,0.444,5355,5355,1.082,0.925,0.712
25069,Plate_10_p1.tif,64,255,12103.484,25467.531,29.456,0.927,16320,16320,1.180,0.847,0.865
25070,Plate_10_p1.tif,16,255,2852.125,25468.750,14.485,0.958,4080,4080,1.443,0.693,0.889
25071,Plate_10_p1.tif,21,255,11787.262,25470.167,17.556,0.856,5355,5355,1.499,0.667,0.792
25072,Plate_10_p1.tif,57,255,13685.430,25473.009,27.213,0.967,14535,14535,1.095,0.913,0.891
25073,Plate_10_p1.tif,83,255,1099.596,25474.440,34.627,0.870,21165,21165,1.240,0.807,0.860
25074,Plate_10_p1.tif,22,255,9273.591,25473.364,17.314,0.922,5610,5610,1.302,0.768,0.863
25075,Plate_10_p1.tif,17,255,4766.206,25475.265,15.314,0.911,4335,4335,1.845,0.542,0.872
25076,Plate_10_p1.tif,10,255,24517.800,25474.800,11.314,0.982,2550,2550,1.241,0.806,0.800
25077,Plate_10_p1.tif,10,255,10309.900,25479.500,13.314,0.709,2550,2550,1.332,0.751,0.714
25078,Plate_10_p1.tif,14,255,9761.714,25481.214,15.071,0.775,3570,3570,2.463,0.406,0.875
25079,Plate_10_p1.tif,50,255,10926.600,25484.720,27.213,0.848,12750,12750,1.133,0.883,0.826
25080,Plate_10_p1.tif,17,255,3966.265,25484.324,18.728,0.609,4335,4335,1.906,0.525,0.791
25081,Plate_10_p1.tif,20,255,2272.550,25487.100,15.899,0.994,5100,5100,1.072,0.933,0.909
25082,Plate_10_p1.tif,22,255,12922.136,25488.591,17.314,0.922,5610,5610,1.737,0.576,0.880
25083,Plate_10_p1.tif,38,255,4176.895,25491.526,22.142,0.974,9690,9690,1.030,0.971,0.894
25084,Plate_10_p1.tif,10,255,2303.700,25491.300,13.314,0.709,2550,2550,2.638,0.379,0.769
25085,Plate_10_p1.tif,11,255,5992.409,25492.045,18.485,0.405,2805,2805,3.737,0.268,0.688
25086,Plate_10_p1.tif,26,255,2897.577,25493.654,24.385,0.549,6630,6630,2.529,0.395,0.627
25087,Plate_10_p1.tif,22,255,6172.682,25494.091,18.142,0.840,5610,5610,1.382,0.724,0.800
25088,Plate_10_p1.tif,12,255,12220.833,25492.583,13.314,0.851,3060,3060,1.711,0.584,0.828
25089,Plate_10_p1.tif,10,255,17051.100,25493.200,11.314,0.982,2550,2550,1.028,0.973,0.769
25090,Plate_10_p1.tif,64,255,860.578,25499.328,32.385,0.767,16320,16320,1.623,0.616,0.853
25091,Plate_10_p1.tif,95,255,7531.932,25498.858,40.042,0.745,24225,24225,1.384,0.723,0.785
25092,Plate_10_p1.tif,13,255,2898.038,25499.192,18.971,0.454,3315,3315,2.925,0.342,0.553
25093,Plate_10_p1.tif,13,255,4878.192,25498.808,15.314,0.697,3315,3315,2.550,0.392,0.765
25094,Plate_10_p1.tif,15,255,11409.367,25500.500,14.728,0.869,3825,3825,1.310,0.764,0.769
25095,Plate_10_p1.tif,31,255,15157.952,25502.210,19.314,1.000,7905,7905,1.196,0.836,0.939
25096,Plate_10_p1.tif,54,255,11666.204,25506.630,36.042,0.522,13770,13770,3.336,0.300,0.788
25097,Plate_10_p1.tif,29,255,925.707,25505.466,19.314,0.977,7395,7395,1.496,0.669,0.921
25098,Plate_10_p1.tif,37,255,12825.797,25508.554,22.385,0.928,9435,9435,1.173,0.853,0.841
25099,Plate_10_p1.tif,30,255,4293.667,25511.767,21.556,0.811,7650,7650,1.404,0.712,0.800
25100,Plate_10_p1.tif,20,255,602.850,25512.500,16.142,0.965,5100,5100,1.008,0.992,0.833
25101,Plate_10_p1.tif,39,255,9165.577,25516.526,24.042,0.848,9945,9945,1.359,0.736,0.812
25102,Plate_10_p1.tif,11,255,13286.227,25515.136,11.899,0.976,2805,2805,1.269,0.788,0.815
25103,Plate_10_p1.tif,94,255,5555.532,25521.957,41.698,0.679,23970,23970,1.350,0.741,0.787
25104,Plate_10_p1.tif,12,255,15108.167,25519.750,13.314,0.851,3060,3060,1.336,0.749,0.774
25105,Plate_10_p1.tif,94,255,7392.851,25522.649,44.527,0.596,23970,23970,2.303,0.434,0.770
25106,Plate_10_p1.tif,17,255,5568.559,25521.676,14.728,0.985,4335,4335,1.209,0.827,0.829
25107,Plate_10_p1.tif,12,255,2047.000,25522.083,15.314,0.643,3060,3060,1.783,0.561,0.686
25108,Plate_10_p1.tif,20,255,10507.000,25523.950,18.142,0.764,5100,5100,1.362,0.734,0.755
25109,Plate_10_p1.tif,15,255,20360.633,25525.967,13.314,1.000,3825,3825,1.127,0.887,0.857
25110,Plate_10_p1.tif,13,255,11031.038,25532.346,12.485,1.000,3315,3315,1.148,0.871,0.897
25111,Plate_10_p1.tif,14,255,7494.929,25533.714,14.728,0.811,3570,3570,1.741,0.574,0.778
25112,Plate_10_p1.tif,17,255,9653.382,25535.147,16.142,0.820,4335,4335,2.168,0.461,0.829
25113,Plate_10_p1.tif,15,255,18914.433,25536.767,14.728,0.869,3825,3825,1.163,0.860,0.769
25114,Plate_10_p1.tif,85,255,1785.100,25545.253,44.284,0.545,21675,21675,2.166,0.462,0.794
25115,Plate_10_p1.tif,51,255,5870.598,25539.578,40.284,0.395,13005,13005,2.213,0.452,0.667
25116,Plate_10_p1.tif,10,255,12781.300,25538.400,11.071,1.000,2550,2550,1.288,0.776,0.909
25117,Plate_10_p1.tif,27,255,826.685,25542.389,18.728,0.967,6885,6885,1.235,0.810,0.885
25118,Plate_10_p1.tif,37,255,8399.068,25543.068,21.556,1.000,9435,9435,1.247,0.802,0.902
25119,Plate_10_p1.tif,57,255,6403.167,25551.307,28.971,0.853,14535,14535,1.155,0.866,0.851
25120,Plate_10_p1.tif,11,255,6043.318,25551.591,12.485,0.887,2805,2805,1.229,0.814,0.846
25121,Plate_10_p1.tif,16,255,5024.250,25553.875,16.142,0.772,4080,4080,1.094,0.914,0.762
25122,Plate_10_p1.tif,13,255,990.038,25555.115,12.485,1.000,3315,3315,1.450,0.690,0.897
25123,Plate_10_p1.tif,15,255,20316.500,25557.500,14.142,0.942,3825,3825,1.566,0.638,0.789
25124,Plate_10_p1.tif,95,255,2134.226,25563.237,42.870,0.650,24225,24225,1.484,0.674,0.841
25125,Plate_10_p1.tif,71,255,6532.923,25569.373,33.213,0.809,18105,18105,1.267,0.790,0.861
25126,Plate_10_p1.tif,39,255,17827.038,25568.910,23.799,0.865,9945,9945,1.394,0.717,0.812
25127,Plate_10_p1.tif,10,255,18367.700,25566.500,10.485,1.000,2550,2550,1.236,0.809,0.909
25128,Plate_10_p1.tif,14,255,1736.000,25568.357,13.899,0.911,3570,3570,1.666,0.600,0.824
25129,Plate_10_p1.tif,23,255,11447.457,25569.630,17.314,0.964,5865,5865,1.252,0.799,0.885
25130,Plate_10_p1.tif,13,255,15600.962,25570.654,12.485,1.000,3315,3315,1.148,0.871,0.897
25131,Plate_10_p1.tif,19,255,13141.237,25579.763,17.556,0.775,4845,4845,1.515,0.660,0.745
25132,Plate_10_p1.tif,23,255,14888.500,25579.326,16.485,1.000,5865,5865,1.008,0.992,0.958
25133,Plate_10_p1.tif,15,255,8915.767,25579.567,14.485,0.898,3825,3825,1.611,0.621,0.882
25134,Plate_10_p1.tif,10,255,10619.600,25580.400,12.485,0.806,2550,2550,1.577,0.634,0.800
25135,Plate_10_p1.tif,22,255,9185.682,25584.909,16.728,0.988,5610,5610,1.582,0.632,0.880
25136,Plate_10_p1.tif,13,255,1291.038,25588.962,15.314,0.697,3315,3315,1.540,0.649,0.743
25137,Plate_10_p1.tif,79,255,3450.551,25593.158,38.042,0.686,20145,20145,1.409,0.710,0.786
25138,Plate_10_p1.tif,19,255,9200.553,25591.711,16.728,0.853,4845,4845,1.176,0.851,0.792
25139,Plate_10_p1.tif,82,255,12201.207,25597.476,35.213,0.831,20910,20910,1.222,0.818,0.863
25140,Plate_10_p1.tif,11,255,7111.591,25595.955,15.071,0.609,2805,2805,2.633,0.380,0.815
25141,Plate_10_p1.tif,26,255,17283.923,25596.269,19.314,0.876,6630,6630,1.545,0.647,0.867
25142,Plate_10_p1.tif,24,255,3030.833,25598.333,17.899,0.941,6120,6120,1.253,0.798,0.906
25143,Plate_10_p1.tif,23,255,9283.283,25598.196,16.728,1.000,5865,5865,1.314,0.761,0.885
25144,Plate_10_p1.tif,16,255,7068.938,25601.062,21.314,0.443,4080,4080,1.667,0.600,0.593
25145,Plate_10_p1.tif,39,255,8095.859,25601.551,23.556,0.883,9945,9945,1.129,0.886,0.848
25146,Plate_10_p1.tif,42,255,7088.238,25603.905,26.385,0.758,10710,10710,1.299,0.770,0.785
25147,Plate_10_p1.tif,15,255,17337.900,25601.900,13.071,1.000,3825,3825,1.137,0.880,0.968
25148,Plate_10_p1.tif,11,255,12185.409,25603.773,12.485,0.887,2805,2805,1.892,0.528,0.880
25149,Plate_10_p1.tif,32,255,6897.656,25604.906,22.142,0.820,8160,8160,1.215,0.823,0.821
25150,Plate_10_p1.tif,40,255,7520.500,25606.350,24.142,0.862,10200,10200,1.205,0.830,0.870
25151,Plate_10_p1.tif,15,255,2109.433,25607.033,15.314,0.804,3825,3825,1.757,0.569,0.789
25152,Plate_10_p1.tif,13,255,8985.577,25609.115,14.485,0.779,3315,3315,1.829,0.547,0.839
25153,Plate_10_p1.tif,27,255,5240.019,25612.056,20.142,0.836,6885,6885,1.341,0.746,0.844
25154,Plate_10_p1.tif,23,255,5840.630,25614.065,18.142,0.878,5865,5865,1.114,0.897,0.807
25155,Plate_10_p1.tif,36,255,1327.861,25615.250,22.971,0.857,9180,9180,1.433,0.698,0.847
25156,Plate_10_p1.tif,10,255,2857.300,25614.300,11.899,0.887,2550,2550,1.774,0.564,0.800
25157,Plate_10_p1.tif,39,255,12690.218,25620.526,22.971,0.929,9945,9945,1.190,0.840,0.867
25158,Plate_10_p1.tif,25,255,13119.460,25620.100,19.314,0.842,6375,6375,1.800,0.556,0.862
25159,Plate_10_p1.tif,28,255,8741.964,25622.107,19.314,0.943,7140,7140,1.113,0.899,0.875
25160,Plate_10_p1.tif,35,255,5923.271,25623.586,21.556,0.947,8925,8925,1.035,0.966,0.864
25161,Plate_10_p1.tif,28,255,7526.036,25628.714,35.456,0.280,7140,7140,5.522,0.181,0.609
25162,Plate_10_p1.tif,11,255,11619.864,25624.591,11.071,1.000,2805,2805,1.372,0.729,0.957
25163,Plate_10_p1.tif,11,255,1465.318,25627.227,11.899,0.976,2805,2805,1.147,0.871,0.815
25164,Plate_10_p1.tif,42,255,11238.024,25631.500,24.971,0.846,10710,10710,1.322,0.757,0.857
25165,Plate_10_p1.tif,27,255,9370.352,25632.426,20.971,0.772,6885,6885,1.094,0.914,0.771
25166,Plate_10_p1.tif,10,255,7084.000,25631.500,10.485,1.000,2550,2550,1.551,0.645,0.909
25167,Plate_10_p1.tif,11,255,19184.591,25631.864,11.071,1.000,2805,2805,1.372,0.729,0.957
25168,Plate_10_p1.tif,13,255,4605.500,25632.654,12.485,1.000,3315,3315,1.622,0.617,0.929
25169,Plate_10_p1.tif,10,255,7519.800,25635.900,14.485,0.599,2550,2550,2.384,0.419,0.741
25170,Plate_10_p1.tif,37,255,3099.581,25642.770,25.556,0.712,9435,9435,2.138,0.468,0.831
25171,Plate_10_p1.tif,48,255,21661.333,25644.833,30.971,0.629,12240,12240,2.439,0.410,0.814
25172,Plate_10_p1.tif,50,255,10130.160,25642.720,26.385,0.903,12750,12750,1.160,0.862,0.862
25173,Plate_10_p1.tif,20,255,19717.000,25644.800,16.728,0.898,5100,5100,1.155,0.866,0.833
25174,Plate_10_p1.tif,24,255,4859.458,25651.208,20.142,0.743,6120,6120,1.416,0.706,0.774
25175,Plate_10_p1.tif,12,255,4098.917,25653.250,14.485,0.719,3060,3060,2.253,0.444,0.828
25176,Plate_10_p1.tif,23,255,14773.413,25653.413,18.142,0.878,5865,5865,1.145,0.873,0.821
25177,Plate_10_p1.tif,26,255,5550.577,25655.731,26.971,0.449,6630,6630,1.363,0.734,0.605
25178,Plate_10_p1.tif,17,255,11045.382,25652.912,13.899,1.000,4335,4335,1.263,0.792,0.919
25179,Plate_10_p1.tif,27,255,2826.870,25655.574,19.314,0.910,6885,6885,1.235,0.810,0.871
25180,Plate_10_p1.tif,20,255,4723.050,25659.350,17.899,0.784,5100,5100,1.289,0.776,0.870
25181,Plate_10_p1.tif,16,255,8262.312,25662.000,15.314,0.857,4080,4080,1.082,0.924,0.800
25182,Plate_10_p1.tif,39,255,6768.141,25663.628,22.728,0.949,9945,9945,1.107,0.903,0.897
25183,Plate_10_p1.tif,12,255,13197.333,25664.667,12.485,0.967,3060,3060,1.469,0.681,0.889
25184,Plate_10_p1.tif,48,255,16154.896,25666.500,24.142,1.000,12240,12240,1.153,0.867,0.932
25185,Plate_10_p1.tif,32,255,1800.219,25667.844,44.870,0.200,8160,8160,4.679,0.214,0.520
25186,Plate_10_p1.tif,54,255,12764.481,25671.500,26.971,0.933,13770,13770,1.161,0.862,0.893
25187,Plate_10_p1.tif,68,255,6861.956,25675.618,29.799,0.962,17340,17340,1.114,0.897,0.895
25188,Plate_10_p1.tif,29,255,547.776,25675.293,20.385,0.877,7395,7395,1.117,0.895,0.795
25189,Plate_10_p1.tif,43,255,3253.663,25676.477,25.799,0.812,10965,10965,1.081,0.925,0.789
25190,Plate_10_p1.tif,10,255,7269.000,25674.700,10.485,1.000,2550,2550,1.384,0.723,0.909
25191,Plate_10_p1.tif,22,255,861.545,25678.091,22.142,0.564,5610,5610,2.993,0.334,0.733
25192,Plate_10_p1.tif,46,255,13177.478,25679.674,25.314,0.902,11730,11730,1.270,0.787,0.929
25193,Plate_10_p1.tif,54,255,779.759,25680.889,27.213,0.916,13770,13770,1.415,0.707,0.857
25194,Plate_10_p1.tif,10,255,14383.400,25682.400,11.899,0.887,2550,2550,1.577,0.634,0.800
25195,Plate_10_p1.tif,10,255,1516.400,25683.200,11.899,0.887,2550,2550,1.445,0.692,0.833
25196,Plate_10_p1.tif,18,255,15742.889,25686.222,19.314,0.606,4590,4590,3.008,0.332,0.766
25197,Plate_10_p1.tif,81,255,12741.796,25688.895,33.213,0.923,20655,20655,1.116,0.896,0.890
25198,Plate_10_p1.tif,18,255,764.500,25689.167,14.485,1.000,4590,4590,1.248,0.801,0.947
25199,Plate_10_p1.tif,14,255,19746.357,25691.429,14.142,0.880,3570,3570,1.428,0.700,0.757
25200,Plate_10_p1.tif,11,255,1994.227,25696.136,14.485,0.659,2805,2805,2.283,0.438,0.759
25201,Plate_10_p1.tif,52,255,20832.288,25699.000,31.556,0.656,13260,13260,2.534,0.395,0.860
25202,Plate_10_p1.tif,12,255,2373.000,25698.500,14.485,0.719,3060,3060,2.949,0.339,0.800
25203,Plate_10_p1.tif,12,255,7549.333,25700.500,14.728,0.695,3060,3060,1.371,0.730,0.750
25204,Plate_10_p1.tif,11,255,4458.227,25703.591,13.314,0.780,2805,2805,1.270,0.788,0.759
25205,Plate_10_p1.tif,47,255,6541.479,25706.202,25.556,0.904,11985,11985,1.102,0.908,0.879
25206,Plate_10_p1.tif,23,255,1108.457,25705.543,17.314,0.964,5865,5865,1.200,0.833,0.885
25207,Plate_10_p1.tif,34,255,13646.588,25709.941,24.142,0.733,8670,8670,1.456,0.687,0.872
25208,Plate_10_p1.tif,28,255,17544.429,25709.786,18.728,1.000,7140,7140,1.292,0.774,0.903
25209,Plate_10_p1.tif,18,255,13877.556,25712.056,17.556,0.734,4590,4590,1.724,0.580,0.735
25210,Plate_10_p1.tif,12,255,15025.750,25710.583,12.485,0.967,3060,3060,1.419,0.705,0.889
25211,Plate_10_p1.tif,12,255,17123.167,25711.583,13.899,0.781,3060,3060,1.359,0.736,0.828
25212,Plate_10_p1.tif,10,255,3205.100,25712.300,11.899,0.887,2550,2550,1.587,0.630,0.800
25213,Plate_10_p1.tif,37,255,3183.149,25714.986,22.385,0.928,9435,9435,1.131,0.884,0.851
25214,Plate_10_p1.tif,15,255,10937.500,25712.500,13.657,1.000,3825,3825,1.667,0.600,1.000
25215,Plate_10_p1.tif,13,255,1355.423,25713.885,12.728,1.000,3315,3315,1.287,0.777,0.812
25216,Plate_10_p1.tif,13,255,1841.115,25713.731,14.485,0.779,3315,3315,1.694,0.590,0.867
25217,Plate_10_p1.tif,12,255,15232.167,25714.250,11.899,1.000,3060,3060,1.135,0.881,0.857
25218,Plate_10_p1.tif,13,255,10273.269,25715.808,14.485,0.779,3315,3315,2.038,0.491,0.839
25219,Plate_10_p1.tif,51,255,1550.049,25720.441,25.799,0.963,13005,13005,1.132,0.883,0.872
25220,Plate_10_p1.tif,15,255,3633.633,25722.167,15.314,0.804,3825,3825,1.619,0.617,0.789
25221,Plate_10_p1.tif,20,255,11329.600,25727.900,28.627,0.307,5100,5100,2.744,0.364,0.571
25222,Plate_10_p1.tif,396,255,12775.982,25740.465,87.740,0.646,100980,100980,1.738,0.575,0.840
25223,Plate_10_p1.tif,10,255,13073.300,25728.200,11.899,0.887,2550,2550,1.491,0.670,0.800
25224,Plate_10_p1.tif,43,255,11494.337,25731.919,49.941,0.217,10965,10965,2.255,0.443,0.372
25225,Plate_10_p1.tif,17,255,11727.029,25733.147,17.314,0.713,4335,4335,1.738,0.575,0.773
25226,Plate_10_p1.tif,12,255,13763.000,25733.167,13.314,0.851,3060,3060,1.526,0.655,0.750
25227,Plate_10_p1.tif,44,255,5763.523,25739.295,24.728,0.904,11220,11220,1.058,0.945,0.898
25228,Plate_10_p1.tif,17,255,9896.500,25739.676,15.314,0.911,4335,4335,1.495,0.669,0.850
25229,Plate_10_p1.tif,12,255,5509.750,25743.000,15.899,0.597,3060,3060,2.475,0.404,0.800
25230,Plate_10_p1.tif,25,255,81.460,25748.140,18.385,0.929,6375,6375,1.174,0.852,0.806
25231,Plate_10_p1.tif,18,255,668.167,25748.889,20.385,0.544,4590,4590,1.968,0.508,0.679
25232,Plate_10_p1.tif,15,255,12162.567,25754.633,18.728,0.537,3825,3825,1.790,0.559,0.732
25233,Plate_10_p1.tif,14,255,5360.357,25754.571,13.071,1.000,3570,3570,1.662,0.602,0.966
25234,Plate_10_p1.tif,10,255,14567.700,25754.700,11.899,0.887,2550,2550,1.774,0.564,0.800
25235,Plate_10_p1.tif,13,255,17257.962,25755.423,13.314,0.922,3315,3315,1.123,0.890,0.788
25236,Plate_10_p1.tif,21,255,12207.929,25756.881,16.728,0.943,5355,5355,1.328,0.753,0.840
25237,Plate_10_p1.tif,65,255,12443.792,25759.146,31.213,0.838,16575,16575,1.225,0.816,0.850
25238,Plate_10_p1.tif,13,255,1251.885,25758.269,12.485,1.000,3315,3315,1.093,0.915,0.897
25239,Plate_10_p1.tif,32,255,14826.781,25759.344,19.556,1.000,8160,8160,1.250,0.800,0.901
25240,Plate_10_p1.tif,43,255,1087.221,25763.012,24.385,0.909,10965,10965,1.286,0.778,0.878
25241,Plate_10_p1.tif,22,255,6875.818,25762.000,16.971,0.960,5610,5610,1.227,0.815,0.786
25242,Plate_10_p1.tif,38,255,4610.316,25763.026,23.556,0.861,9690,9690,1.177,0.850,0.844
25243,Plate_10_p1.tif,18,255,15948.833,25764.889,15.314,0.965,4590,4590,1.013,0.987,0.857
25244,Plate_10_p1.tif,52,255,15000.942,25768.346,26.627,0.922,13260,13260,1.093,0.915,0.852
25245,Plate_10_p1.tif,66,255,12183.424,25772.773,52.184,0.305,16830,16830,2.429,0.412,0.562
25246,Plate_10_p1.tif,26,255,3772.615,25768.538,18.485,0.956,6630,6630,1.088,0.919,0.929
25247,Plate_10_p1.tif,18,255,1021.500,25771.167,14.485,1.000,4590,4590,1.248,0.801,0.947
25248,Plate_10_p1.tif,35,255,1341.300,25774.071,20.728,1.000,8925,8925,1.229,0.814,0.921
25249,Plate_10_p1.tif,13,255,4418.038,25778.731,13.899,0.846,3315,3315,2.231,0.448,0.839
25250,Plate_10_p1.tif,30,255,11252.633,25784.400,20.385,0.907,7650,7650,1.306,0.766,0.811
25251,Plate_10_p1.tif,23,255,13182.587,25788.152,16.728,1.000,5865,5865,1.130,0.885,0.868
25252,Plate_10_p1.tif,86,255,1588.093,25794.209,34.627,0.901,21930,21930,1.119,0.894,0.910
25253,Plate_10_p1.tif,14,255,8486.929,25792.786,13.899,0.911,3570,3570,1.563,0.640,0.848
25254,Plate_10_p1.tif,30,255,1326.067,25793.833,19.314,1.000,7650,7650,1.107,0.903,0.909
25255,Plate_10_p1.tif,16,255,27810.438,25792.875,15.314,0.857,4080,4080,2.016,0.496,0.865
25256,Plate_10_p1.tif,28,255,95.786,25796.179,21.556,0.757,7140,7140,1.670,0.599,0.700
25257,Plate_10_p1.tif,12,255,7503.583,25797.167,12.728,0.931,3060,3060,1.451,0.689,0.774
25258,Plate_10_p1.tif,13,255,2353.192,25802.500,13.899,0.846,3315,3315,2.263,0.442,0.867
25259,Plate_10_p1.tif,21,255,7385.214,25803.976,16.728,0.943,5355,5355,1.363,0.734,0.840
25260,Plate_10_p1.tif,22,255,16719.545,25805.818,16.142,1.000,5610,5610,1.160,0.862,0.863
25261,Plate_10_p1.tif,44,255,14262.909,25807.523,24.142,0.949,11220,11220,1.075,0.930,0.889
