 ,Area,Mean,Perim.,Circ.,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
12113,82.550,255,33.162,0.943,14.770,21050.164,7140,12286,23665,35.538,8.585,1.596,0.627,0.918
12114,85.498,255,69.759,0.221,20.747,21801.955,7395,42344,23663,114.444,12.019,1.722,0.581,0.411
12115,212.271,255,74.026,0.487,23.916,54128.993,18360,29696,23666,111.038,17.536,1.186,0.843,0.699
12116,244.701,255,63.896,0.753,22.387,62398.700,21165,24617,23671,122.471,17.170,1.087,0.920,0.856
12117,50.119,255,30.734,0.667,10.994,12780.457,4335,12384,23672,141.340,8.585,1.040,0.962,0.739
12118,82.550,255,36.007,0.800,14.159,21050.164,7140,20428,23678,165.964,10.302,1.372,0.729,0.789
12119,132.669,255,43.292,0.890,16.289,33830.620,11475,1923,23686,71.565,12.141,1.258,0.795,0.857
12120,185.737,255,54.600,0.783,19.577,47362.869,16065,8482,23687,37.875,15.453,1.188,0.842,0.824
12121,241.753,255,68.164,0.654,24.763,61646.908,20910,22754,23680,146.310,17.170,1.292,0.774,0.804
12122,303.665,255,67.747,0.831,24.404,77434.531,26265,11758,23691,39.289,18.887,1.097,0.912,0.892
12123,415.697,255,88.179,0.672,28.422,106002.610,35955,25134,23682,115.017,22.321,1.104,0.905,0.842
12124,309.561,255,70.175,0.790,26.266,78938.114,26775,36585,23682,101.310,18.573,1.491,0.671,0.864
12125,123.824,255,54.011,0.533,23.854,31575.246,10710,31145,23695,59.744,9.048,3.387,0.295,0.743
12126,162.151,255,93.035,0.235,33.028,41348.536,14025,8000,23692,171.027,14.411,2.922,0.342,0.456
12127,418.645,255,90.190,0.647,28.422,106754.402,36210,26759,23686,115.017,25.340,1.059,0.945,0.809
12128,510.039,255,109.027,0.539,33.734,130059.940,44115,12388,23695,14.744,25.592,1.170,0.855,0.797
12129,61.912,255,28.722,0.943,10.994,15787.623,5355,10698,23688,141.340,8.585,1.246,0.803,0.840
12130,224.063,255,59.456,0.796,23.354,57136.159,19380,33659,23690,162.897,15.453,1.512,0.661,0.854
12131,53.068,255,26.711,0.935,10.859,13532.248,4590,23028,23690,161.565,8.145,1.372,0.729,0.783
12132,82.550,255,33.579,0.920,14.770,21050.164,7140,26229,23690,144.462,9.615,1.722,0.581,0.848
12133,300.717,255,88.179,0.486,29.987,76682.739,26010,20371,23694,156.371,19.839,1.202,0.832,0.756
12134,224.063,255,67.158,0.624,23.036,57136.159,19380,21731,23692,153.435,18.740,1.070,0.934,0.749
12135,374.422,255,82.316,0.694,29.391,95477.529,32385,25919,23696,173.290,20.604,1.320,0.758,0.822
12136,47.171,255,27.717,0.772,13.410,12028.665,4080,37941,23700,50.194,6.071,2.477,0.404,0.800
12137,100.239,255,39.441,0.810,16.198,25560.913,8670,30460,23704,57.995,10.302,1.687,0.593,0.861
12138,129.721,255,42.875,0.887,16.198,33078.829,11220,36771,23702,32.005,12.019,1.117,0.895,0.871
12139,88.446,255,54.183,0.379,23.354,22553.747,7650,3514,23711,72.897,6.775,4.825,0.207,0.638
12140,486.453,255,88.179,0.786,29.341,124045.608,42075,2432,23704,159.444,24.977,1.084,0.922,0.859
12141,392.111,255,74.198,0.895,27.149,99988.278,33915,15671,23726,55.305,20.604,1.169,0.855,0.914
12142,47.171,255,25.288,0.927,9.247,12028.665,4080,20263,23713,111.801,8.447,1.126,0.888,0.821
12143,67.809,255,37.013,0.622,13.077,17291.206,5865,24954,23721,66.801,9.578,1.336,0.748,0.730
12144,359.681,255,80.305,0.701,26.876,91718.571,31110,11622,23725,153.435,21.854,1.071,0.934,0.816
12145,176.892,255,60.462,0.608,23.916,45107.494,15300,43059,23729,21.038,15.453,1.610,0.621,0.741
12146,50.119,255,49.154,0.261,19.197,12780.457,4335,7998,23723,169.695,8.030,2.762,0.362,0.420
12147,141.514,255,42.875,0.967,15.358,36085.995,12240,6486,23724,116.565,13.736,1.079,0.927,0.897
12148,47.171,255,24.872,0.958,10.012,12028.665,4080,18267,23727,149.036,6.868,1.090,0.918,0.889
12149,76.653,255,40.447,0.589,18.252,19546.581,6630,42905,23728,138.814,9.048,2.327,0.430,0.722
12150,94.342,255,38.019,0.820,14.770,24057.330,8160,14234,23735,35.538,10.302,1.112,0.899,0.853
12151,82.550,255,33.162,0.943,12.500,21050.164,7140,11441,23732,164.055,8.585,1.224,0.817,0.889
12152,44.223,255,23.866,0.976,10.012,11276.873,3825,8184,23738,149.036,6.868,1.399,0.715,0.882
12153,229.960,255,65.319,0.677,23.354,58639.742,19890,38979,23750,36.027,17.038,1.110,0.901,0.817
12154,106.135,255,43.881,0.693,16.911,27064.496,9180,7750,23751,66.038,12.019,1.265,0.791,0.774
12155,147.410,255,48.738,0.780,17.170,37589.578,12750,8529,23748,36.870,13.736,1.078,0.927,0.847
12156,168.048,255,61.295,0.562,21.514,42852.119,14535,21127,23742,118.610,12.858,1.912,0.523,0.731
12157,403.904,255,80.477,0.784,27.149,102995.444,34935,20467,23759,55.305,22.321,1.025,0.975,0.873
12158,73.705,255,35.591,0.731,14.670,18794.789,6375,1715,23752,20.556,8.418,1.732,0.577,0.806
12159,247.649,255,76.454,0.532,23.854,63150.491,21420,22025,23760,59.744,19.426,1.085,0.921,0.764
12160,277.131,255,66.325,0.792,21.989,70668.407,23970,22373,23757,38.660,18.887,1.064,0.940,0.858
12161,67.809,255,29.728,0.964,12.141,17291.206,5865,5977,23755,45.000,8.585,1.262,0.792,0.885
12162,415.697,255,93.452,0.598,27.149,106002.610,35955,11709,23755,161.565,24.287,1.050,0.953,0.834
12163,415.697,255,84.745,0.727,27.149,106002.610,35955,6707,23752,124.695,24.038,1.092,0.916,0.829
12164,427.489,255,125.192,0.343,34.082,109009.777,36975,8438,23771,49.086,25.687,1.323,0.756,0.681
12165,56.016,255,36.007,0.543,17.170,14284.040,4845,170,23755,126.870,6.181,3.637,0.275,0.691
12166,138.566,255,49.154,0.721,17.510,35334.203,11985,19207,23759,168.690,14.287,1.169,0.856,0.758
12167,67.809,255,32.573,0.803,13.077,17291.206,5865,8898,23765,66.801,9.524,1.186,0.843,0.767
12168,188.685,255,54.011,0.813,20.889,48114.660,16320,4154,23766,9.462,15.203,1.280,0.781,0.837
12169,173.944,255,51.166,0.835,18.252,44355.702,15045,23762,23760,138.814,14.992,1.228,0.814,0.843
12170,433.386,255,92.619,0.635,29.240,110513.360,37485,19553,23775,40.236,25.405,1.066,0.938,0.821
12171,50.119,255,25.878,0.941,11.518,12780.457,4335,8700,23765,26.565,5.151,1.977,0.506,0.971
12172,194.581,255,56.022,0.779,21.239,49618.243,16830,10507,23774,75.964,15.453,1.329,0.752,0.841
12173,123.824,255,51.166,0.594,17.678,31575.246,10710,12994,23763,119.055,13.133,1.079,0.926,0.743
12174,44.223,255,28.306,0.694,12.141,11276.873,3825,5579,23764,135.000,6.911,1.860,0.538,0.750
12175,82.550,255,32.573,0.978,13.077,21050.164,7140,12284,23768,156.801,9.713,1.288,0.776,0.862
12176,250.597,255,60.290,0.866,22.584,63902.283,21675,4577,23773,171.254,17.620,1.213,0.824,0.846
12177,41.275,255,22.860,0.993,10.012,10525.082,3570,23683,23775,30.964,6.868,1.345,0.743,0.824
12178,70.757,255,34.585,0.743,14.770,18042.998,6120,17541,23779,54.462,9.215,1.601,0.625,0.762
12179,44.223,255,25.878,0.830,11.518,11276.873,3825,11778,23774,116.565,5.151,1.919,0.521,0.938
12180,79.601,255,37.013,0.730,14.670,20298.372,6885,40506,23774,110.556,9.215,1.623,0.616,0.761
12181,41.275,255,26.294,0.750,10.012,10525.082,3570,17894,23780,59.036,6.868,1.258,0.795,0.824
12182,123.824,255,43.881,0.808,15.830,31575.246,10710,17785,23784,40.601,13.326,1.050,0.953,0.824
12183,315.458,255,73.609,0.732,24.404,80441.697,27285,11419,23780,140.711,20.604,1.011,0.989,0.833
12184,120.876,255,41.036,0.902,16.998,30823.454,10455,335,23779,135.000,11.518,1.383,0.723,0.932
12185,70.757,255,32.156,0.860,13.843,18042.998,6120,23068,23779,119.745,8.447,1.903,0.526,0.828
12186,229.960,255,66.741,0.649,23.354,58639.742,19890,35864,23797,53.973,16.998,1.313,0.762,0.817
12187,574.899,255,273.833,0.096,53.256,146599.355,49725,41176,23820,69.228,42.352,1.465,0.683,0.358
12188,362.629,255,81.311,0.689,28.577,92470.362,31365,6425,23794,122.735,20.604,1.246,0.802,0.837
12189,47.171,255,26.294,0.857,11.518,12028.665,4080,12345,23797,26.565,6.868,1.870,0.535,0.821
12190,50.119,255,31.151,0.649,12.141,12780.457,4335,30630,23801,45.000,8.499,1.453,0.688,0.810
12191,97.291,255,37.013,0.892,14.159,24809.122,8415,13226,23806,75.964,10.302,1.351,0.740,0.846
12192,67.809,255,32.156,0.824,12.382,17291.206,5865,26980,23804,56.310,10.302,1.055,0.948,0.821
12193,44.223,255,21.854,1.000,9.247,11276.873,3825,1876,23800,158.199,6.868,1.295,0.772,0.857
12194,274.183,255,61.885,0.900,21.719,69916.615,23715,14964,23804,18.435,18.887,1.046,0.956,0.894
12195,64.860,255,28.722,0.988,11.518,16539.414,5610,20516,23800,153.435,8.585,1.204,0.830,0.880
12196,79.601,255,50.333,0.395,21.239,20298.372,6885,41174,23812,75.964,6.868,3.185,0.314,0.720
12197,327.250,255,70.175,0.835,24.404,83448.864,28305,13574,23803,129.289,20.604,1.086,0.921,0.892
12198,123.824,255,47.315,0.695,16.198,31575.246,10710,10772,23814,147.995,13.736,1.176,0.850,0.785
12199,97.291,255,59.873,0.341,22.387,24809.122,8415,20696,23817,32.471,8.688,3.387,0.295,0.653
12200,356.732,255,81.483,0.675,29.240,90966.779,30855,36265,23810,130.236,20.733,1.320,0.758,0.829
12201,67.809,255,31.151,0.878,12.500,17291.206,5865,32990,23814,105.945,8.585,1.470,0.680,0.807
12202,44.223,255,23.866,0.976,10.012,11276.873,3825,41304,23820,30.964,6.868,1.269,0.788,0.857
12203,147.410,255,49.154,0.767,17.170,37589.578,12750,19033,23825,53.130,13.736,1.050,0.952,0.826
12204,85.498,255,38.019,0.743,13.843,21801.955,7395,14562,23825,29.745,10.302,1.413,0.708,0.795
12205,577.848,255,99.070,0.740,36.099,147351.146,49980,22941,23841,64.654,25.755,1.386,0.722,0.862
12206,176.892,255,56.022,0.708,19.577,45107.494,15300,9823,23830,37.875,13.736,1.197,0.835,0.833
12207,400.956,255,97.475,0.530,33.028,102243.653,34680,27516,23835,27.897,23.335,1.194,0.838,0.768
12208,44.223,255,23.866,0.976,10.012,11276.873,3825,30740,23832,120.964,6.868,1.399,0.715,0.882
12209,50.119,255,24.872,1.000,10.012,12780.457,4335,33179,23834,120.964,6.868,1.336,0.749,0.919
12210,253.545,255,71.598,0.622,23.354,64654.074,21930,42364,23850,17.103,18.810,1.253,0.798,0.778
12211,392.111,255,194.778,0.130,64.154,99988.278,33915,8512,23842,105.524,25.879,3.224,0.310,0.304
12212,353.784,255,78.882,0.714,26.876,90214.988,30600,32704,23850,153.435,22.321,1.129,0.886,0.842
12213,76.653,255,31.740,0.956,12.382,19546.581,6630,6343,23848,146.310,8.585,1.322,0.756,0.929
12214,76.653,255,33.162,0.876,12.382,19546.581,6630,9707,23849,146.310,10.302,1.104,0.906,0.839
12215,297.768,255,71.181,0.739,25.526,75930.948,25755,10988,23861,47.726,18.887,1.105,0.905,0.835
12216,47.171,255,26.294,0.857,10.994,12028.665,4080,29313,23848,141.340,7.679,1.389,0.720,0.821
12217,165.099,255,53.594,0.722,18.252,42100.328,14280,8068,23857,48.814,15.408,1.199,0.834,0.789
12218,97.291,255,39.025,0.803,13.843,24809.122,8415,15933,23849,119.745,12.019,1.094,0.914,0.815
12219,203.426,255,62.474,0.655,23.036,51873.618,17595,8699,23855,153.435,15.453,1.266,0.790,0.807
12220,97.291,255,37.013,0.892,14.159,24809.122,8415,24276,23863,75.964,10.302,1.309,0.764,0.846
12221,132.669,255,42.459,0.925,16.998,33830.620,11475,15529,23857,135.000,12.019,1.205,0.830,0.918
12222,94.342,255,95.047,0.131,40.523,24057.330,8160,8504,23858,126.384,10.672,5.103,0.196,0.309
12223,300.717,255,73.193,0.705,27.149,76682.739,26010,3258,23875,71.565,18.887,1.184,0.845,0.816
12224,64.860,255,28.722,0.988,11.518,16539.414,5610,13638,23860,153.435,8.585,1.269,0.788,0.863
12225,70.757,255,44.887,0.441,19.197,18042.998,6120,24666,23864,169.695,6.868,3.035,0.329,0.640
12226,67.809,255,45.893,0.405,21.239,17291.206,5865,24719,23862,165.964,5.151,4.812,0.208,0.793
12227,471.712,255,91.196,0.713,30.377,120286.650,40800,7069,23867,132.709,26.711,1.213,0.825,0.812
12228,468.764,255,313.720,0.060,129.645,119534.859,40545,24732,23864,168.541,10.568,18.126,0.055,0.439
12229,64.860,255,31.151,0.840,12.141,16539.414,5610,3796,23871,45.000,9.524,1.321,0.757,0.786
12230,303.665,255,191.516,0.104,68.359,77434.531,26265,24614,23883,25.278,12.286,7.051,0.142,0.474
12231,359.681,255,88.768,0.574,27.951,91718.571,31110,22535,23872,137.490,23.429,1.145,0.873,0.735
12232,191.633,255,57.028,0.740,20.097,48866.452,16575,11324,23874,160.017,15.453,1.196,0.836,0.818
12233,112.032,255,42.875,0.766,15.358,28568.079,9690,3068,23881,63.435,12.286,1.214,0.823,0.809
12234,445.179,255,96.469,0.601,31.661,113520.526,38505,18608,23881,167.471,24.038,1.136,0.880,0.797
12235,306.613,255,66.914,0.861,25.526,78186.323,26520,2411,23891,47.726,18.887,1.084,0.922,0.924
12236,94.342,255,89.185,0.149,22.584,24057.330,8160,24808,23884,171.254,11.160,1.785,0.560,0.444
12237,47.171,255,28.306,0.740,10.994,12028.665,4080,22125,23882,128.660,8.447,1.373,0.728,0.780
12238,50.119,255,25.288,0.985,10.994,12780.457,4335,705,23888,38.660,7.285,1.613,0.620,0.850
12239,232.908,255,65.319,0.686,24.404,59391.534,20145,5874,23884,140.711,17.170,1.238,0.808,0.814
12240,44.223,255,23.866,0.976,10.012,11276.873,3825,7563,23884,149.036,6.868,1.392,0.718,0.882
12241,53.068,255,36.596,0.498,16.289,13532.248,4590,27188,23883,108.435,6.516,2.972,0.336,0.750
12242,41.275,255,22.443,1.000,10.012,10525.082,3570,40888,23883,120.964,5.151,1.662,0.602,0.966
12243,82.550,255,32.573,0.978,13.077,21050.164,7140,21989,23889,23.199,10.302,1.256,0.796,0.836
12244,341.991,255,94.041,0.486,28.783,87207.821,29580,29029,23888,162.646,21.171,1.148,0.871,0.734
12245,259.442,255,157.521,0.131,67.926,66157.658,22440,24581,23903,20.726,12.552,7.968,0.125,0.460
12246,168.048,255,56.022,0.673,21.854,42852.119,14535,21312,23899,45.000,14.992,1.271,0.787,0.814
12247,109.083,255,40.030,0.855,16.289,27816.288,9435,37053,23897,18.435,8.585,1.856,0.539,0.914
12248,291.872,255,67.158,0.813,22.584,74427.365,25245,8497,23895,98.746,19.426,1.045,0.957,0.835
12249,58.964,255,28.722,0.898,10.994,15035.831,5100,28975,23896,128.660,8.585,1.185,0.844,0.816
12250,176.892,255,53.594,0.774,19.577,45107.494,15300,1541,23900,127.875,15.453,1.204,0.831,0.857
12251,297.768,255,75.032,0.665,24.763,75930.948,25755,12401,23901,123.690,19.525,1.255,0.797,0.792
12252,76.653,255,69.342,0.200,24.100,19546.581,6630,24566,23900,175.914,6.868,3.408,0.293,0.578
12253,53.068,255,31.740,0.662,13.843,13532.248,4590,24556,23900,172.875,5.151,2.169,0.461,0.857
12254,47.171,255,23.866,1.000,10.012,12028.665,4080,3712,23901,149.036,6.868,1.233,0.811,0.914
12255,188.685,255,51.166,0.906,17.926,48114.660,16320,12944,23904,163.301,15.453,1.055,0.948,0.877
12256,41.275,255,22.860,0.993,10.012,10525.082,3570,17816,23906,30.964,6.868,1.345,0.743,0.824
12257,418.645,255,84.917,0.730,28.577,106754.402,36210,26548,23902,122.735,22.018,1.239,0.807,0.869
12258,70.757,255,39.025,0.584,14.670,18042.998,6120,24851,23913,20.556,10.302,1.616,0.619,0.706
12259,144.462,255,43.881,0.943,17.170,36837.787,12495,15946,23916,36.870,13.355,1.248,0.802,0.899
12260,64.860,255,33.162,0.741,12.382,16539.414,5610,24531,23914,33.690,8.585,1.045,0.957,0.815
12261,44.223,255,24.872,0.898,10.994,11276.873,3825,30054,23912,128.660,6.516,1.800,0.556,0.857
12262,188.685,255,59.456,0.671,20.889,48114.660,16320,37532,23924,80.538,16.785,1.140,0.878,0.749
12263,67.809,255,32.156,0.824,13.077,17291.206,5865,4656,23916,156.801,8.585,1.553,0.644,0.836
12264,218.167,255,60.879,0.740,20.959,55632.576,18870,7191,23928,55.008,17.170,1.060,0.943,0.809
12265,82.550,255,34.585,0.867,13.843,21050.164,7140,27576,23925,150.255,10.302,1.271,0.787,0.812
12266,41.275,255,27.717,0.675,13.410,10525.082,3570,9872,23933,50.194,5.838,3.033,0.330,0.718
12267,185.737,255,54.600,0.783,19.577,47362.869,16065,6275,23932,164.745,15.453,1.161,0.861,0.818
12268,70.757,255,29.312,1.000,12.141,18042.998,6120,7810,23934,135.000,8.585,1.091,0.916,0.980
12269,138.566,255,51.166,0.665,18.493,35334.203,11985,8369,23935,111.801,13.031,1.515,0.660,0.746
12270,200.478,255,59.456,0.713,20.097,51121.826,17340,21481,23938,160.017,17.170,1.022,0.978,0.840
12271,44.223,255,24.283,0.942,9.247,11276.873,3825,26014,23939,21.801,7.285,1.191,0.840,0.811
12272,50.119,255,28.722,0.763,10.859,12780.457,4335,14998,23943,18.435,8.585,1.134,0.882,0.739
12273,112.032,255,42.875,0.766,16.289,28568.079,9690,30982,23939,108.435,12.019,1.174,0.852,0.768
12274,64.860,255,34.168,0.698,12.141,16539.414,5610,678,23948,45.000,8.585,1.184,0.845,0.846
12275,188.685,255,52.588,0.857,18.573,48114.660,16320,913,23945,146.310,16.490,1.222,0.818,0.837
12276,58.964,255,46.309,0.346,20.676,15035.831,5100,29200,23948,138.366,8.499,3.328,0.300,0.519
12277,44.223,255,23.866,0.976,10.012,11276.873,3825,16187,23951,120.964,6.868,1.369,0.730,0.857
12278,265.338,255,66.741,0.749,22.387,67661.241,22950,29911,23951,122.471,18.630,1.034,0.967,0.837
12279,144.462,255,107.188,0.158,32.578,36837.787,12495,29191,23954,161.565,16.658,2.411,0.415,0.355
12280,200.478,255,61.295,0.671,21.514,51121.826,17340,609,23955,118.610,15.942,1.245,0.803,0.773
12281,70.757,255,40.447,0.544,15.830,18042.998,6120,28536,23961,40.601,9.215,1.832,0.546,0.727
12282,82.550,255,43.881,0.539,19.426,21050.164,7140,9579,23966,45.000,8.194,2.695,0.371,0.727
12283,129.721,255,41.453,0.949,15.358,33078.829,11220,12254,23958,153.435,12.019,1.124,0.890,0.907
12284,41.275,255,39.858,0.326,18.573,10525.082,3570,34657,23960,146.310,5.642,4.500,0.222,0.491
12285,64.860,255,37.013,0.595,13.077,16539.414,5610,40290,23960,113.199,10.927,1.191,0.840,0.603
12286,129.721,255,44.298,0.831,16.289,33078.829,11220,5429,23965,18.435,13.054,1.199,0.834,0.822
12287,212.271,255,58.451,0.781,19.577,54128.993,18360,12400,23964,127.875,17.170,1.144,0.874,0.809
12288,112.032,255,49.743,0.569,21.239,28568.079,9690,20465,23976,75.964,9.565,2.330,0.429,0.745
12289,150.358,255,50.160,0.751,18.965,38341.370,13005,11634,23973,95.194,12.019,1.516,0.660,0.823
12290,132.669,255,42.875,0.907,16.198,33830.620,11475,27300,23984,57.995,13.054,1.261,0.793,0.857
12291,206.374,255,61.885,0.677,20.097,52625.409,17850,40910,23986,19.983,16.998,1.035,0.966,0.787
12292,64.860,255,30.734,0.863,13.077,16539.414,5610,37466,23984,156.801,6.868,1.472,0.680,0.880
12293,586.692,255,115.479,0.553,36.099,149606.521,50745,14212,23988,154.654,28.412,1.090,0.917,0.770
12294,141.514,255,46.726,0.815,17.926,36085.995,12240,11447,23986,106.699,12.019,1.478,0.677,0.828
12295,61.912,255,29.312,0.906,12.382,15787.623,5355,32746,23994,33.690,6.868,1.350,0.741,0.933
12296,138.566,255,44.298,0.887,16.911,35334.203,11985,28143,23993,156.038,13.054,1.315,0.760,0.832
12297,173.944,255,48.738,0.920,17.678,44355.702,15045,8212,23999,29.055,15.453,1.075,0.930,0.881
12298,324.302,255,79.888,0.639,27.740,82697.072,28050,4612,23996,111.801,21.854,1.200,0.834,0.783
12299,53.068,255,28.722,0.808,12.141,13532.248,4590,7800,23998,171.870,6.868,1.557,0.642,0.818
12300,215.219,255,60.879,0.730,23.036,54880.784,18615,22374,24009,63.435,15.453,1.519,0.658,0.811
12301,200.478,255,60.879,0.680,20.676,51121.826,17340,7207,24007,41.634,16.837,1.087,0.920,0.786
12302,58.964,255,34.585,0.619,15.358,15035.831,5100,24453,24008,63.435,7.496,2.056,0.486,0.755
12303,126.773,255,41.869,0.909,15.830,32327.037,10965,7185,24007,12.529,12.019,1.158,0.863,0.851
12304,262.390,255,69.169,0.689,23.036,66909.449,22695,24641,24014,63.435,18.887,1.198,0.835,0.805
12305,50.119,255,26.294,0.911,10.994,12780.457,4335,1932,24011,38.660,8.447,1.325,0.755,0.872
12306,114.980,255,45.304,0.704,18.252,29319.871,9945,33320,24013,41.186,11.402,1.616,0.619,0.796
12307,41.275,255,32.156,0.502,10.994,10525.082,3570,43837,24011,38.660,7.912,1.502,0.666,0.651
12308,135.617,255,50.160,0.677,17.678,34582.412,11730,19553,24017,60.945,13.810,1.345,0.744,0.730
12309,47.171,255,29.728,0.671,13.843,12028.665,4080,14934,24016,60.255,5.973,2.768,0.361,0.800
12310,312.509,255,81.900,0.585,27.686,79689.906,27030,13899,24014,150.255,18.887,1.142,0.876,0.815
12311,389.163,255,93.625,0.558,29.240,99236.486,33660,10354,24016,139.764,24.551,1.104,0.906,0.774
12312,159.203,255,47.732,0.878,16.911,40596.744,13770,13426,24020,156.038,13.736,1.197,0.835,0.885
12313,318.406,255,83.739,0.571,26.876,81193.489,27540,2346,24021,116.565,21.176,1.010,0.990,0.780
12314,430.438,255,88.595,0.689,28.422,109761.568,37230,17628,24021,115.017,24.134,1.218,0.821,0.825
12315,53.068,255,30.734,0.706,14.670,13532.248,4590,10467,24025,20.556,5.151,2.510,0.398,0.900
12316,386.214,255,134.072,0.270,54.297,98484.695,33405,37183,24023,108.435,15.516,4.313,0.232,0.593
12317,224.063,255,55.606,0.911,20.024,57136.159,19380,954,24024,120.964,17.170,1.190,0.840,0.899
12318,454.023,255,91.024,0.689,29.987,115775.901,39270,34437,24024,113.629,25.472,1.024,0.976,0.813
12319,238.804,255,59.040,0.861,23.100,60895.117,20655,31203,24035,41.987,17.074,1.247,0.802,0.880
12320,277.131,255,61.468,0.922,21.854,70668.407,23970,16754,24037,45.000,18.887,1.078,0.928,0.900
12321,114.980,255,40.447,0.883,14.770,29319.871,9945,15225,24036,35.538,12.019,1.137,0.880,0.839
12322,126.773,255,41.453,0.927,16.198,32327.037,10965,27014,24041,57.995,12.019,1.288,0.776,0.887
12323,88.446,255,32.156,1.000,12.382,22553.747,7650,2185,24039,33.690,10.302,1.116,0.896,0.923
12324,88.446,255,38.435,0.752,14.159,22553.747,7650,15515,24038,165.964,10.302,1.143,0.875,0.779
12325,244.701,255,68.753,0.651,22.908,62398.700,21165,10114,24052,77.005,16.832,1.232,0.812,0.772
12326,206.374,255,56.022,0.826,19.577,52625.409,17850,19183,24049,37.875,15.715,1.173,0.853,0.838
12327,306.613,255,96.469,0.414,32.804,78186.323,26520,25709,24059,83.991,21.719,1.324,0.755,0.642
12328,147.410,255,61.885,0.484,20.747,37589.578,12750,21853,24057,65.556,13.736,1.320,0.757,0.704
12329,91.394,255,39.025,0.754,14.770,23305.538,7905,32273,24048,144.462,12.019,1.151,0.869,0.849
12330,97.291,255,40.447,0.747,16.289,24809.122,8415,17346,24053,108.435,10.302,1.914,0.523,0.776
12331,109.083,255,43.292,0.731,16.289,27816.288,9435,5722,24058,161.565,11.905,1.289,0.776,0.771
12332,70.757,255,30.145,0.978,12.141,18042.998,6120,15187,24061,171.870,8.585,1.202,0.832,0.842
12333,58.964,255,33.579,0.657,14.770,15035.831,5100,38611,24065,35.538,7.912,2.012,0.497,0.769
12334,247.649,255,61.885,0.813,20.959,63150.491,21420,17378,24062,124.992,17.170,1.057,0.946,0.862
12335,88.446,255,33.579,0.986,13.077,22553.747,7650,24886,24075,66.801,10.302,1.126,0.888,0.870
12336,103.187,255,39.025,0.851,15.830,26312.705,8925,12630,24072,130.601,10.302,1.455,0.687,0.854
12337,162.151,255,62.301,0.525,19.577,41348.536,14025,30954,24075,164.745,15.453,1.074,0.931,0.724
12338,283.027,255,79.472,0.563,27.149,72171.990,24480,17162,24086,55.305,19.380,1.264,0.791,0.780
12339,41.275,255,24.872,0.838,11.518,10525.082,3570,8656,24075,116.565,5.151,2.363,0.423,0.875
12340,67.809,255,34.585,0.712,13.077,17291.206,5865,26356,24075,113.199,9.565,1.319,0.758,0.754
12341,85.498,255,39.441,0.691,17.170,21801.955,7395,33045,24083,53.130,9.423,2.125,0.471,0.763
12342,112.032,255,41.869,0.803,14.770,28568.079,9690,35979,24075,125.538,12.019,1.134,0.882,0.864
12343,103.187,255,36.596,0.968,14.770,26312.705,8925,6901,24080,125.538,10.302,1.286,0.778,0.946
12344,356.732,255,83.739,0.639,28.422,90966.779,30855,13423,24099,64.983,21.854,1.198,0.835,0.771
12345,168.048,255,53.594,0.735,19.577,42852.119,14535,1561,24086,127.875,14.816,1.216,0.822,0.814
12346,244.701,255,68.164,0.662,23.100,62398.700,21165,12428,24090,138.013,18.573,1.105,0.905,0.779
12347,132.669,255,46.309,0.777,16.198,33830.620,11475,2354,24094,147.995,13.736,1.043,0.958,0.841
12348,47.171,255,29.728,0.671,12.382,12028.665,4080,17720,24094,146.310,8.145,1.669,0.599,0.744
12349,109.083,255,44.887,0.680,16.198,27816.288,9435,7133,24098,147.995,12.019,1.331,0.751,0.813
12350,82.550,255,33.162,0.943,13.410,21050.164,7140,3179,24100,140.194,8.585,1.339,0.747,0.903
12351,120.876,255,47.315,0.679,18.252,30823.454,10455,25932,24101,131.186,13.031,1.356,0.737,0.796
12352,315.458,255,76.038,0.686,29.641,80441.697,27285,5061,24103,100.008,17.170,1.764,0.567,0.853
12353,285.976,255,65.735,0.832,22.387,72923.782,24735,12132,24119,32.471,20.324,1.053,0.950,0.870
12354,109.083,255,41.869,0.782,14.670,27816.288,9435,13449,24112,159.444,12.858,1.157,0.864,0.787
12355,235.856,255,66.325,0.674,23.036,60143.325,20400,8420,24111,116.565,18.066,1.080,0.926,0.788
12356,383.266,255,78.049,0.791,29.341,97732.903,33150,26075,24119,159.444,18.887,1.430,0.699,0.878
12357,247.649,255,75.032,0.553,23.854,63150.491,21420,14858,24123,149.744,18.740,1.118,0.895,0.774
12358,67.809,255,33.579,0.756,14.770,17291.206,5865,28463,24131,54.462,8.499,1.624,0.616,0.821
12359,103.187,255,38.019,0.897,16.198,26312.705,8925,12262,24125,122.005,10.302,1.668,0.600,0.886
12360,235.856,255,112.045,0.236,31.661,60143.325,20400,31123,24143,77.471,19.819,2.013,0.497,0.508
12361,106.135,255,37.013,0.974,13.843,27064.496,9180,2043,24133,60.255,12.019,1.124,0.890,0.889
12362,179.840,255,50.160,0.898,18.573,45859.285,15555,3310,24128,146.310,14.570,1.161,0.861,0.878
12363,70.757,255,72.603,0.169,27.951,18042.998,6120,43680,24147,42.510,11.145,3.716,0.269,0.324
12364,58.964,255,30.145,0.815,12.382,15035.831,5100,22543,24138,146.310,8.585,1.554,0.644,0.784
12365,50.119,255,30.145,0.693,11.518,12780.457,4335,14320,24145,26.565,7.555,1.619,0.618,0.694
